case_id,system,root_service,fault,repetition,n_pre,n_post,mechanism,rate,replicate,realized_rate,method,rank,reciprocal_rank,avg_at_5,normalized_rank,hit_at_1,hit_at_3,hit_at_5,candidate_count,elapsed_ms,top_5,top_evidence_metric,root_observed_fraction,root_streams_available,root_streams_total,root_pre_observed_fraction,root_post_observed_fraction,root_streams_pre_available,root_streams_post_available,root_streams_scorable,observed_fraction,runner_version,code_hash,config_fingerprint,source_fingerprint,source_size,source_mtime_ns,window
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,0,0.1,baro,5,0.2,0.2,0.18181818181818182,0,0,1,23,734.5028999843635,192-168-33-0-9100|shipping|rabbitmq|catalogue-db|payment,192-168-33-0-9100_node-memory-active-bytes,0.9,30,30,0.902,0.898,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,0,0.1,median_shift,5,0.2,0.2,0.18181818181818182,0,0,1,23,252.30649998411536,192-168-15-8-9100|carts|front-end|orders|payment,192-168-15-8-9100_node-memory-active-bytes,0.9,30,30,0.902,0.898,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,0,0.1,nsigma,1,1.0,1.0,0.0,1,1,1,23,710.830399999395,payment|orders|front-end|carts|queue-master,payment_istio-latency-99,0.9,30,30,0.902,0.898,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,1,0.1,baro,5,0.2,0.2,0.18181818181818182,0,0,1,23,807.4889999697916,192-168-33-0-9100|rabbitmq|session-db|catalogue-db|payment,192-168-33-0-9100_node-memory-active-bytes,0.9,30,30,0.8866666666666667,0.9133333333333333,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,1,0.1,median_shift,5,0.2,0.2,0.18181818181818182,0,0,1,23,333.69759999914095,192-168-15-8-9100|carts|front-end|orders|payment,192-168-15-8-9100_node-memory-active-bytes,0.9,30,30,0.8866666666666667,0.9133333333333333,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,1,0.1,nsigma,1,1.0,1.0,0.0,1,1,1,23,611.1659000162035,payment|orders|front-end|carts|queue-master,payment_istio-latency-99,0.9,30,30,0.8866666666666667,0.9133333333333333,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,2,0.1,baro,5,0.2,0.2,0.18181818181818182,0,0,1,23,731.0686999699101,192-168-33-0-9100|rabbitmq|session-db|catalogue-db|payment,192-168-33-0-9100_node-memory-active-bytes,0.9,30,30,0.8973333333333333,0.9026666666666666,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,2,0.1,median_shift,6,0.16666666666666666,0.0,0.22727272727272727,0,0,0,23,255.91519998852164,192-168-15-8-9100|192-168-33-0-9100|carts|front-end|orders,192-168-15-8-9100_node-memory-active-bytes,0.9,30,30,0.8973333333333333,0.9026666666666666,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,2,0.1,nsigma,1,1.0,1.0,0.0,1,1,1,23,622.2084000473842,payment|orders|front-end|carts|queue-master,payment_istio-latency-99,0.9,30,30,0.8973333333333333,0.9026666666666666,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
SS/payment_delay/3,SS,payment,delay,3,300,300,burst,0.1,3,0.1,baro,4,0.25,0.4,0.13636363636363635,0,0,1,23,728.7999000400305,192-168-33-0-9100|session-db|catalogue-db|payment|orders,192-168-33-0-9100_node-memory-active-bytes,0.9,30,30,0.9172222222222223,0.8827777777777778,30,30,30,0.9,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,ebcec647f1a0bdcc149dc607068815485c158e98067a1af14aade576c8bd8fb9,3525255,1693152438000000000,300
