case_id,system,root_service,fault,repetition,n_pre,n_post,mechanism,rate,replicate,realized_rate,method,rank,reciprocal_rank,avg_at_5,normalized_rank,hit_at_1,hit_at_3,hit_at_5,candidate_count,elapsed_ms,top_5,top_evidence_metric,root_observed_fraction,root_streams_available,root_streams_total,root_pre_observed_fraction,root_post_observed_fraction,root_streams_pre_available,root_streams_post_available,root_streams_scorable,observed_fraction,runner_version,code_hash,config_fingerprint,source_fingerprint,source_size,source_mtime_ns,window
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,0,0.10002306089214336,baro,1,1.0,1.0,0.0,1,1,1,70,551.2091999989934,ts-train-service|ts-auth-service|ts-inside-payment-service|ts-consign-mongo|ts-station-mongo,ts-train-service_container-memory-rss,0.8232692307692308,26,26,0.7767948717948718,0.8697435897435898,22,26,22,0.8922142252328535,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,0,0.10002306089214336,median_shift,15,0.06666666666666667,0.0,0.2028985507246377,0,0,0,70,145.88500000536442,192-168-76-138-9100|ts-assurance-mongo|ts-auth-mongo|ts-auth-service|ts-config-mongo,192-168-76-138-9100_node-disk-read-bytes-total,0.8232692307692308,26,26,0.7767948717948718,0.8697435897435898,22,26,22,0.8922142252328535,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,0,0.10002306089214336,nsigma,1,1.0,1.0,0.0,1,1,1,70,423.9630000083707,ts-train-service|ts-travel2-service|ts-ticketinfo-service|ts-admin-travel-service|ts-basic-service,ts-train-service_container-memory-working-set-bytes,0.8232692307692308,26,26,0.7767948717948718,0.8697435897435898,22,26,22,0.8922142252328535,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,1,0.1001013540444819,baro,1,1.0,1.0,0.0,1,1,1,70,520.0438000028953,ts-train-service|ts-auth-service|ts-inside-payment-service|ts-ticket-office-service|ts-station-mongo,ts-train-service_container-memory-rss,0.8197435897435897,26,26,0.7882051282051282,0.8512820512820513,22,26,22,0.8921366073948631,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,1,0.1001013540444819,median_shift,14,0.07142857142857142,0.0,0.18840579710144928,0,0,0,70,148.24330003466457,192-168-76-138-9100|ts-assurance-mongo|ts-auth-mongo|ts-auth-service|ts-config-mongo,192-168-76-138-9100_node-disk-read-bytes-total,0.8197435897435897,26,26,0.7882051282051282,0.8512820512820513,22,26,22,0.8921366073948631,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,1,0.1001013540444819,nsigma,1,1.0,1.0,0.0,1,1,1,70,434.47740003466606,ts-train-service|ts-travel2-service|ts-ticketinfo-service|ts-admin-travel-service|ts-basic-service,ts-train-service_container-memory-working-set-bytes,0.8197435897435897,26,26,0.7882051282051282,0.8512820512820513,22,26,22,0.8921366073948631,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,2,0.10001594333283985,baro,1,1.0,1.0,0.0,1,1,1,70,527.3054999997839,ts-train-service|ts-auth-service|ts-inside-payment-service|ts-ticket-office-service|ts-consign-mongo,ts-train-service_container-memory-rss,0.8235897435897436,26,26,0.7637179487179487,0.8834615384615384,22,26,22,0.8922212813999435,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,2,0.10001594333283985,median_shift,16,0.0625,0.0,0.21739130434782608,0,0,0,70,143.1138999760151,192-168-76-138-9100|ts-assurance-mongo|ts-auth-mongo|ts-auth-service|ts-config-mongo,192-168-76-138-9100_node-disk-read-bytes-total,0.8235897435897436,26,26,0.7637179487179487,0.8834615384615384,22,26,22,0.8922212813999435,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,2,0.10001594333283985,nsigma,1,1.0,1.0,0.0,1,1,1,70,450.62829996459186,ts-train-service|ts-travel2-service|ts-ticketinfo-service|ts-admin-travel-service|ts-basic-service,ts-train-service_container-memory-working-set-bytes,0.8235897435897436,26,26,0.7637179487179487,0.8834615384615384,22,26,22,0.8922212813999435,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
TT/ts-train-service_mem/5,TT,ts-train-service,mem,5,300,300,burst,0.1,3,0.0999305326211978,baro,1,1.0,1.0,0.0,1,1,1,70,559.5692999777384,ts-train-service|ts-auth-service|ts-inside-payment-service|ts-ticket-office-service|ts-station-mongo,ts-train-service_container-memory-rss,0.8274358974358974,26,26,0.7233333333333334,0.9315384615384615,22,26,22,0.892305955405024,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,29184c46d5505902d025f43d1c21c4e27e0913b6b55520998c0e78ba95bf47a2,12026458,1693325208000000000,300
